Year,Oil_Discoveries_backdated,Oil_Production_backdated,Oil_Reserves_backdated,Oil_Discoveries,Oil_Production,Oil_Reserves,Gas_Discoveries,Gas_Production,Gas_Reserves,Coal_Discoveries,Coal_Production,Coal_Reserves
1900,,,,0.95,0.85,0.09999999999999998,0.365825512,0.265825512,0.10000000000000003,19.360000000000003,19.26,0.10000000000000142
1901,29.97845,1.5373829999999997,28.441067,2.2969995340187217,1.7999999999999998,0.4969995340187219,0.6604065419999999,0.560406542,0.09999999999999998,38.970000000000006,38.870000000000005,0.10000000000000142
1902,37.6652186793,2.3322502953999997,35.332968383899996,2.93,2.83,0.10000000000000009,0.983743076,0.883743076,0.09999999999999998,59.050000000000004,58.95,0.10000000000000142
1903,39.202572417599995,3.1271175908,36.0754548268,4.03,3.93,0.10000000000000009,1.335835118,1.235835118,0.10000000000000009,80.96,80.86,0.09999999999999432
1904,53.0387560379,3.9180784279000003,49.12067761,5.26,5.16,0.09999999999999964,18.727509676454908,1.616682664,17.11082701245491,102.99,102.89,0.09999999999999432
1905,66.87493964599999,4.7129457233,62.161993922699985,15.041117345711031,6.37,8.671117345711032,18.796737590541756,2.026285714,16.770451876541756,126.74,126.64,0.09999999999999432
1906,70.71832400699999,5.507813018699999,65.21051098829999,15.459776973812597,7.58,7.8797769738125965,18.865940075487483,2.464644272,16.401295803487482,151.82,151.72,0.09999999999999432
1907,74.56170830699999,6.3795389172,68.1821693898,15.459776973812602,9.07,6.389776973812602,18.865940075487483,2.9317583120000004,15.934181763487484,179.56,179.46,0.09999999999999432
1908,78.405092668,8.2543210973,70.15077157069999,15.459776973812607,10.68,4.7797769738126075,19.434086313167583,3.4276278920000003,16.006458421167583,205.92,205.82,0.09999999999999432
1909,89.93524569,10.2184322813,79.7168134087,16.079395535208132,12.379999999999999,3.699395535208133,19.434086313167583,3.9522529760000005,15.481833337167583,233.47,233.37,0.09999999999999432
1910,107.61481365299998,12.169596196999999,95.44521745599998,16.07939553520814,14.229999999999999,1.8493955352081404,20.42784936017451,4.519573376,15.908275984174509,262.49,262.39,0.10000000000002274
1911,123.75702783499999,14.133707380999999,109.623320454,17.93732024393879,16.18,1.7573202439387892,20.635040901858,5.117048564,15.517992337858,292.03000000000003,291.93,0.10000000000002274
1912,136.05585771699998,16.097818565,119.95803915199998,19.79475566683326,18.169999999999998,1.6247556668332628,37.02365622252297,5.74467854,31.278977682522974,323.03000000000003,322.93,0.10000000000002274
1913,145.279980159,18.061929748999997,127.21805040999999,20.46,20.36,0.10000000000000142,37.42433567908057,6.402463303999999,31.02187237508057,356.25,356.15,0.10000000000002274
1914,159.116163761,20.026040932999997,139.090122828,22.72,22.619999999999997,0.10000000000000142,39.2332231188929,7.0904028199999996,32.1428202988929,386.06,385.96,0.10000000000002274
1915,171.41499364299997,22.0226075818,149.39238606119997,25.14,25.04,0.10000000000000142,40.90337255054207,7.808497124,33.094875426542075,415.4,415.29999999999995,0.10000000000002274
1916,189.86323846599998,24.967555742499997,164.8956827235,30.927475409327336,27.64,3.2874754093273353,49.263337743851885,8.556746252,40.70659149185188,446.87,446.77,0.10000000000002274
1917,201.393391488,28.042448616399998,173.35094287159998,31.5457183078036,30.51,1.0357183078035987,51.32586133386396,9.335150168,41.990711165863964,479.64,479.53999999999996,0.10000000000002274
1918,211.00185235999996,31.117341490299996,179.88451086969997,35.07406926838921,33.36,1.7140692683892098,51.84820603929051,10.143708872,41.70449716729051,511.83,511.72999999999996,0.10000000000002274
1919,227.91274346299997,34.1957368012,193.71700666179999,36.92758247744768,36.61,0.3175824774476794,52.05459525087616,10.982422364,41.07217288687616,539.13,539.03,0.10000000000002274
1920,248.66701886599998,38.1119369049,210.55508196109997,40.87,40.769999999999996,0.10000000000000142,54.296673030135786,11.851290643999999,42.44538238613579,570.42,570.3199999999999,0.10000000000002274
1921,263.271879328,42.2457914746,221.0260878534,45.37,45.269999999999996,0.10000000000000142,54.43411189555029,12.750313676,41.68379821955029,596.55,596.4499999999999,0.10000000000002274
1922,279.029755141,47.3672316889,231.6625234521,50.4,50.3,0.10000000000000142,56.20807489959505,13.710023816,42.498051083595044,624.13,624.03,0.10000000000002274
1923,300.552707404,53.4113572383,247.14135016569998,56.339999999999996,56.239999999999995,0.10000000000000142,56.49069824488154,14.834471107999999,41.65622713688154,656.25,656.15,0.10000000000002274
1924,311.314183566,59.5847464176,251.7294371484,62.269999999999996,62.169999999999995,0.10000000000000142,56.55929365118596,16.123655516,40.43563813518596,687.53,687.43,0.10000000000002274
1925,331.29978217,65.758135603,265.54164656700004,68.49,68.39,0.09999999999999432,60.48459962453309,17.577577076,42.90702254853309,718.89,718.79,0.10000000000002274
1926,434.30248244699993,72.05330736,362.2491750869999,74.86999999999999,74.77,0.09999999999999432,60.611336862421496,19.196235716,41.41510114642149,750.11,750.01,0.10000000000002274
1927,570.358288009,79.30909558799999,491.04919242100004,82.14999999999999,82.05,0.09999999999999432,63.39404917826669,20.979631544,42.41441763426669,783.75,783.65,0.10000000000002274
1928,781.7444264,86.67399030699998,695.070436093,89.8,89.7,0.09999999999999432,195.30627014820263,22.927764704,172.37850544420263,816.79,816.6899999999999,0.10000000000002274
1929,820.1782700099999,94.879898004,725.2983720059999,98.37,98.27000000000001,0.09999999999999432,196.39217524512495,24.996346304,171.39582894112493,851.93,851.8299999999999,0.10000000000002274
1930,941.6292151099999,103.22020755,838.40900756,106.55000000000001,106.45000000000002,0.09999999999999432,198.42668237769615,27.164984648,171.26169772969615,884.04,883.9399999999999,0.10000000000002274
1931,959.6931213199998,111.48108594600001,848.2120353739998,114.46000000000001,114.36000000000001,0.09999999999999432,198.62839414871087,29.436671048,169.19172310071087,912.36,912.26,0.10000000000002274
1932,994.2835806299998,119.05018810799999,875.2333925219998,122.01,121.91000000000001,0.09999999999999432,203.61114534736328,31.811405432,171.79973991536326,937.54,937.4399999999999,0.10000000000002274
1933,1010.42579469,127.251246671,883.174548019,130.25,130.15,0.09999999999999432,212.0469015713833,34.289187872,177.75771369938332,963.9,963.8,0.10000000000002274
1934,1036.56080854,136.60710971499998,899.953698825,138.95,138.85,0.09999999999999432,212.0469015713833,36.870018296,175.17688327538332,992.67,992.5699999999999,0.10000000000002274
1935,1061.15846806,146.127745654,915.0307224059999,148.41,148.31,0.09999999999999432,212.25319160663443,39.553896775999995,172.69929483063444,1022.67,1022.5699999999999,0.10000000000002274
1936,1184.91544374,156.688771058,1028.226672682,158.71,158.61,0.09999999999999432,216.15869627085883,42.34082323999999,173.81787303085883,1055.6299999999999,1055.53,0.09999999999990905
1937,1250.25297745,168.209955311,1082.043022139,170.44,170.34,0.09999999999999432,220.2621443106124,45.33070063999999,174.9314436706124,1090.26,1090.16,0.09999999999990905
1938,1561.5671088,179.94308625999997,1381.62402254,281.17398863704904,181.79,99.38398863704904,372.6142800325808,48.50571451999999,324.1085655125808,1122.57,1122.47,0.09999999999990905
1939,1588.4707995099998,192.62550738299998,1395.8452921269998,283.2734309875653,193.72,89.55343098756529,377.97042240442073,51.90881287999999,326.06160952442076,1342.8190043754566,1156.6000000000001,186.2190043754565
1940,1735.67241942,205.43379358800001,1530.238625832,465.5171634868996,206.03,259.4871634868996,380.0524217414791,55.53999571999999,324.51242602147914,1633.5094253570128,1194.2400000000002,439.26942535701255
1941,1814.07745975,218.271872925,1595.8055868249999,481.9168829325461,218.71,263.20688293254614,383.49180734449607,59.399263039999994,324.0925443044961,1966.3746446586897,1233.2600000000002,733.1146446586895
1942,1917.84883707,231.121448932,1686.727388138,487.27757341432135,230.65,256.6275734143213,383.9124278877025,63.486614839999994,320.4258130477025,2355.0597403293173,1272.9500000000003,1082.109740329317
1943,1936.29708171,244.898406902,1691.398674808,500.18144921986726,243.5,256.68144921986726,388.6075641819463,67.80205111999999,320.80551306194633,2830.322976484308,1313.7400000000002,1516.582976484308
1944,1988.5671088000001,260.74633189099995,1727.8207769090002,514.4411442421303,258.25,256.19114424213035,395.1856170883003,72.34557188,322.84004520830035,3375.170824941179,1352.9000000000003,2022.2708249411787
1945,2068.89384128,276.74136972599996,1792.152471554,527.7254100526497,272.99,254.73541005264974,462.80791659021406,77.11717712,385.69073947021406,3981.975173695741,1384.3200000000004,2597.655173695741
1946,2103.86863902,292.788781612,1811.079857408,540.39978089222,288.67,251.72978089221994,466.6325940382875,82.14416707999999,384.4884269582875,4676.90507885003,1418.1500000000003,3258.7550788500293
1947,2131.54100598,310.666141221,1820.874864759,765.8038578507692,305.94,459.8638578507692,470.843203706842,87.70572751999998,383.13747618684204,5478.829792832211,1456.1600000000003,4022.6697928322105
1948,3022.25945273,330.709529944,2691.549922786,972.2934055040844,325.48,646.8134055040844,696.6964440809577,93.99339283999998,602.7030512409577,6383.740461595913,1495.4400000000003,4888.300461595913
1949,3146.7851052699993,351.070917889,2795.714187380999,1125.8877737699472,344.91,780.9777737699471,728.1232398754782,100.71210595999999,627.4111339154782,7406.1522652219,1532.7900000000002,5873.3622652219
1950,3209.04793154,373.720828621,2835.327102919,1132.5817091430154,366.71000000000004,765.8717091430153,741.226734811213,108.40398763999998,632.822747171213,8714.405297641504,1573.5900000000001,7140.815297641504
1951,3480.00652774,399.084370713,3080.922157027,1325.9177803591936,391.43000000000006,934.4877803591935,846.0435401663485,117.52822111999998,728.5153190463485,9951.770652918764,1616.5700000000002,8335.200652918764
1952,3526.89581681,425.83253923899997,3101.063277571,1332.4036505391969,417.4200000000001,914.9836505391968,860.2530557166086,127.35487723999998,732.8981784766087,11331.980566577142,1659.3000000000002,9672.680566577143
1953,3761.3422609399995,454.6504644219999,3306.6917965179996,1358.8852328359194,444.9000000000001,913.9852328359193,872.6016173856168,137.74571923999997,734.8558981456168,12818.522397461484,1702.2200000000003,11116.302397461484
1954,3868.9570225599996,485.05357958599996,3383.9034429739995,1364.5450360316092,473.6700000000001,890.8750360316092,882.6908909839387,148.64507239999998,734.0458185839387,14435.705844995104,1744.5900000000001,12691.115844995104
1955,4012.69959721,519.419291106,3493.280306104,1404.6200450799302,505.9100000000001,898.7100450799301,908.6992122659047,160.50189919999997,748.1973130659048,16205.573610619402,1790.63,14414.9436106194
1956,4182.577184489999,555.75143364,3626.825750849999,2197.4244351766683,541.0000000000001,1656.4244351766683,996.8947587456756,173.36019847999998,823.5345602656756,18087.60767406708,1839.2800000000002,16248.327674067079
1957,4423.94172097,594.2354388919999,3829.7062820779997,2205.900794250342,577.9700000000001,1627.930794250342,1044.6384774580329,187.33077536,857.3077020980329,20080.08027375488,1889.3000000000002,18190.78027375488
1958,4746.01732897,634.1699427699999,4111.8473862,2244.9048298036605,615.8700000000001,1629.0348298036604,1100.0217803318703,202.35734456,897.6644357718703,22219.777724943637,1940.9,20278.877724943635
1959,4895.14064103,677.27564645,4217.86499458,2299.857039423538,656.7700000000001,1643.087039423538,1245.9718622131395,219.13217816,1026.8396840531395,24381.32621716361,1994.38,22386.946217163608
1960,5222.596987049999,723.1467643899999,4499.45022266,2334.823185527358,700.8400000000001,1633.9831855273578,1278.2808609458175,237.39254348,1040.8883174658174,26646.34127879282,2050.09,24596.25127879282
1961,5505.854412399999,772.38583507,4733.468577329999,2418.3807090215555,747.7500000000001,1670.6307090215555,1331.9093320681686,257.01050804,1074.8988240281687,28959.47489018706,2102.58,26856.89489018706
1962,5785.65279249,826.02928875,4959.62350374,2727.7230618002504,798.6300000000001,1929.0930618002503,1409.713717050554,278.4736886,1131.2400284505538,31327.62285368435,2156.33,29171.292853684346
1963,5958.605087819999,884.25163484,5074.35345298,2865.7540217521946,853.2200000000001,2012.5340217521943,1428.1136060893564,301.958303,1126.1553030893565,33733.790019610016,2211.71,31522.080019610017
1964,6374.459270299999,946.89608931,5427.563180989999,3069.460365597805,912.1800000000002,2157.2803655978046,1453.9282119198383,327.61768604,1126.3105258798382,36192.43873204912,2269.54,33922.89873204912
1965,6668.0938357,1013.34623862,5654.747597080001,3284.9940450250488,977.8100000000002,2307.1840450250484,1693.5941314041197,355.11623348,1338.4778979241196,38638.78801890762,2328.5099999999998,36310.278018907615
1966,6817.217150199999,1086.2441330699999,5730.97301713,4174.890053615501,1049.0800000000002,3125.8100536155007,2138.913199882615,384.70477028,1754.208429602615,41093.67920334672,2388.2999999999997,38705.37920334672
1967,7007.0803334,1164.95546904,5842.12486436,5795.994930082917,1125.5400000000002,4670.454930082917,2360.9094896637107,416.54725628,1944.3622333837106,43508.27116927239,2445.97,41062.30116927239
1968,7328.3872682,1249.5634432099998,6078.8238249900005,6225.607681976844,1208.9500000000003,5016.657681976843,2527.762999915984,451.37931908,2076.383680835984,45890.79653276968,2505.24,43385.55653276968
1969,7567.4457741,1342.9480741999998,6224.4976999,7620.64369441499,1298.7400000000002,6321.90369441499,2948.134815834091,489.63204788,2458.5027679540913,48213.23357416392,2565.7099999999996,45647.52357416392
1970,7692.7401035,1443.6407943299998,6249.09930917,7983.419149749094,1397.5000000000002,6585.919149749094,3026.548241825336,524.77126988,2501.776971945336,50506.55923579313,2628.5999999999995,47877.95923579313
1971,7980.993926,1550.3341546099998,6430.65977139,8262.567910249512,1501.9000000000003,6760.667910249512,3636.464371784943,562.35957548,3074.104796304943,52680.74452801311,2690.9199999999996,49989.82452801311
1972,8083.6122862,1663.7104522399998,6419.901833960001,8398.00219826371,1612.2400000000002,6785.76219826371,3686.2589132813023,601.79931788,3084.459595401302,54811.21498920186,2753.0199999999995,52058.19498920186
1973,8317.290055299998,1786.3288995199998,6530.961155779998,8641.24659673551,1732.6400000000003,6908.606596735509,4099.893654913404,643.13704148,3456.7566134334043,56808.23828888967,2816.2299999999996,53992.00828888967
1974,8490.2423488,1909.5208779499999,6580.7214708500005,8866.937932068175,1853.3100000000004,7013.627932068174,4413.662276375822,685.34741768,3728.3148586958223,58692.76018233734,2879.9999999999995,55812.76018233734
1975,8666.2693534,2027.8142464999999,6638.455106900001,9355.785252491412,1967.9300000000003,7387.855252491412,4512.923417576727,727.64778848,3785.275629096727,60513.26176996164,2947.5599999999995,57565.70176996164
1976,8825.001125599998,2152.67984289,6672.321282709998,10252.251212894493,2092.4600000000005,8159.791212894492,4553.534733586908,771.77219648,3781.762537106908,62153.72031749526,3017.0399999999995,59136.68031749526
1977,9063.675294899998,2284.25923287,6779.416062029999,10583.530424475854,2221.3400000000006,8362.190424475853,4608.158991064716,817.7591760800001,3790.399814984716,63701.8929443796,3088.6299999999997,60613.2629443796
1978,9210.8769142,2417.65188811,6793.22502609,11333.810989573789,2351.390000000001,8982.420989573788,4707.686419304319,865.3029576800001,3842.3834616243194,65145.393858037976,3161.3299999999995,61984.063858037975
1979,9456.4691728,2556.07884773,6900.3903250700005,11629.27249531536,2486.940000000001,9142.332495315359,5228.125573324246,916.0522332800001,4312.073340044246,66480.61551331524,3238.2999999999993,63242.31551331523
1980,9538.7176017,2690.1235643,6848.5940374,12177.639481851002,2616.360000000001,9561.279481851001,5347.686695819022,967.4722500800001,4380.214445739022,67705.03699573484,3313.789999999999,64391.246995734844
1981,9688.6095894,2815.0004292199997,6873.60916018,12421.906014169192,2738.320000000001,9683.58601416919,5392.305374396412,1019.78377808,4372.521596316412,68862.50058936083,3390.989999999999,65471.510589360834
1982,9849.2630507,2933.70724967,6915.555801029999,12536.870717859776,2855.460000000001,9681.410717859775,5625.058788045419,1072.33473488,4552.724053165419,69876.87825812453,3470.929999999999,66405.94825812454
1983,9928.821111199999,3051.7113330399998,6877.109778159999,12629.376479482962,2971.100000000001,9658.276479482962,5772.039285405708,1125.35575088,4646.683534525708,70737.86741210672,3550.619999999999,67187.24741210672
1984,10082.5564832,3171.48470616,6911.071777040001,12846.027210266597,3089.0100000000007,9757.017210266597,5844.063298055625,1182.91477928,4661.148518775624,71505.39116726101,3633.799999999999,67871.59116726101
1985,10263.1955453,3290.73866733,6972.4568779699985,12924.522546827598,3205.890000000001,9718.632546827597,6684.015725529515,1241.99201768,5442.023707849516,72207.41483501557,3721.199999999999,68486.21483501558
1986,10378.4970743,3414.5550722599996,6963.942002039999,13162.82840414104,3328.540000000001,9834.28840414104,6772.676826063336,1302.5972436799998,5470.079582383336,72800.32302335472,3810.6699999999987,68989.65302335472
1987,10472.2756561,3540.19921897,6932.076437130001,13423.453252919016,3451.4700000000007,9971.983252919015,6949.267855769066,1366.2401244799998,5583.027731289067,73341.47065950971,3901.8299999999986,69439.6406595097
1988,10556.0614314,3669.33289691,6886.728534489999,13637.842375625156,3579.6600000000008,10058.182375625154,7947.170036783685,1432.6880892799998,6514.481947503685,73764.00319807374,3995.1999999999985,69768.80319807374
1989,10666.7509029,3800.90001125,6865.8508916499995,14040.9347044789,3709.390000000001,10331.544704478898,8182.150975200001,1501.4372676799999,6680.713707520001,74220.93651737542,4090.2199999999984,70130.71651737542
1990,10769.7535997,3933.78662086,6835.96697884,14276.624865823736,3841.6100000000006,10435.014865823736,8675.071363564835,1572.34706528,7102.724298284836,74581.13829835698,4185.059999999999,70396.07829835698
1991,10837.397164599999,4066.8670311299998,6770.53013347,14571.262992219976,3973.4700000000007,10597.792992219975,8729.340928333797,1644.20194928,7085.138979053797,75007.90086037737,4277.319999999999,70730.58086037738
1992,10943.0902359,4199.72306632,6743.367169579999,14793.924842560642,4107.240000000001,10686.68484256064,8842.459198254117,1716.26798048,7126.191217774117,75269.58161106675,4369.379999999999,70900.20161106675
1993,11014.192848499999,4332.80216265,6681.390685849999,14908.815885380767,4240.820000000001,10667.995885380766,8872.652949643805,1789.15464968,7083.498299963805,75543.79931242767,4458.669999999999,71085.12931242767
1994,11076.4556705,4467.50703647,6608.94863403,15026.682011791478,4376.250000000001,10650.432011791476,8976.811278619376,1863.10772168,7113.703556939376,75730.15882368563,4550.009999999999,71180.14882368564
1995,11144.867914699998,4604.69074045,6540.177174249999,15163.023790500853,4513.540000000001,10649.483790500852,9089.725493259752,1938.2883288799999,7151.437164379751,75894.4374720661,4644.139999999999,71250.2974720661
1996,11217.123537099998,4745.32672479,6471.796812309998,15510.667812540183,4654.4800000000005,10856.187812540182,9363.368892978997,2017.12820288,7346.240690098997,76057.65777285528,4739.539999999999,71318.11777285529
1997,11286.688797199999,4890.148884759999,6396.539912439999,15782.68678839274,4798.56,10984.12678839274,9428.832156795135,2095.90690568,7332.925251115135,76216.11850798072,4836.339999999999,71379.77850798072
1998,11375.086636099999,5036.9143016,6338.172334499999,15957.57892261761,4946.280000000001,11011.298922617609,9672.737355659165,2176.77130808,7495.966047579164,76364.4220121142,4931.4,71433.0220121142
1999,11528.822008099998,5182.36560947,6346.456398629998,16073.097015018364,5090.660000000001,10982.437015018364,9760.718539074078,2259.94121528,7500.777323794078,76515.09143634478,5026.49,71488.60143634478
2000,11742.5141764,5332.0116958,6410.5024806,16274.195930501864,5241.300000000001,11032.895930501863,10327.39378137455,2346.36702008,7981.02676129455,76679.47740070542,5122.98,71556.49740070543
2001,11863.9651215,5481.2568614599995,6382.70826004,16319.962559330486,5391.930000000001,10928.032559330484,10417.688660021362,2434.83406808,7982.854591941362,76882.41697969944,5223.5599999999995,71658.85697969944
2002,11945.4448711,5628.77666103,6316.668210070001,16412.4526775926,5540.740000000002,10871.712677592597,10491.037061495044,2525.36448488,7965.672576615045,77060.21997803323,5325.349999999999,71734.86997803322
2003,11994.6401938,5779.77839245,6214.86180135,16519.743616879165,5696.160000000002,10823.583616879163,10554.877935469023,2619.13322768,7935.744707789023,77210.90063816878,5434.61,71776.29063816878
2004,12057.671695099998,5935.313790269999,6122.357904829999,16618.562456961237,5859.370000000002,10759.192456961235,10636.715891346272,2716.09015208,7920.625739266272,77408.00302394642,5553.3099999999995,71854.69302394643
2005,12113.4007644,6095.123751499999,6018.2770129,16635.07121618888,6023.970000000002,10611.10121618888,10690.819085894422,2815.36981448,7875.449271414422,77611.68581256473,5679.48,71932.20581256473
2006,12252.9156212,6254.4521586,5998.4634626,16877.3903659909,6190.040000000002,10687.3503659909,11152.61055647887,2918.03519048,8234.57536599887,77899.18947663915,5812.0199999999995,72087.16947663914
2007,12355.918317999998,6415.295567799999,5940.622750199999,16942.898033088128,6355.770000000001,10587.128033088127,11220.730401467115,3023.43831608,8197.292085387115,78140.97122679389,5950.41,72190.56122679388
2008,12538.8634119,6576.1996964,5962.6637155,17146.470939019466,6523.260000000001,10623.210939019464,11265.881077682918,3132.69943208,8133.181645602917,78508.66193782336,6093.349999999999,72415.31193782335
2009,12653.011925,6734.812286799999,5918.199638200002,17562.34169908235,6686.580000000001,10875.761699082348,11310.533305633193,3238.57190768,8071.961397953193,78890.54271381172,6236.079999999999,72654.46271381172
2010,12808.2846556,6895.712926199999,5912.5717294000015,17724.501770082286,6853.130000000001,10871.371770082285,11554.26081484609,3351.97945328,8202.281361566089,79376.82112629402,6386.469999999999,72990.35112629402
2011,12898.219846999998,7057.1314617,5841.088385299999,17775.037803696865,7020.970000000001,10754.067803696864,11762.419586998702,3469.25168528,8293.167901718702,80015.69686934887,6547.53,73468.16686934888
2012,12965.4790753,7220.8697845,5744.6092908,17842.586578841416,7193.490000000002,10649.096578841414,12091.49471909142,3588.99446408,8502.50025501142,80383.45497218714,6710.28,73673.17497218715
2013,13026.973224099998,7384.5796569,5642.393567199998,18025.41275848062,7366.240000000002,10659.172758480618,12326.49391257143,3710.15944808,8616.33446449143,80665.92867298568,6875.65,73790.27867298569
2014,13071.556483199998,7551.6237283,5519.932754899998,18080.21283015412,7543.050000000002,10537.162830154117,12444.825153987107,3833.84110568,8610.984048307108,80896.7089393733,7040.61,73856.0989393733
2015,13099.2288526,7724.046877299999,5375.1819753,18106.922873914667,7725.790000000002,10381.132873914667,12639.682013880634,3960.12330968,8679.558704200634,81140.16409098089,7200.98,73939.1840909809
2016,13126.9012159,7896.1613480000005,5230.739867899999,18130.366935854807,7909.050000000002,10221.316935854804,12678.94073089567,4087.7243520800002,8591.21637881567,81613.22072460687,7352.5599999999995,74260.66072460687
2017,13164.950722299998,8068.899964599999,5096.050757699999,18488.04337874139,8092.640000000002,10395.403378741386,12701.077819303984,4219.91178008,8481.166039223983,82080.8305254654,7507.57,74573.26052546539
2018,13198.7725017,8244.5145848,4954.2579169,18747.75724961726,8280.530000000002,10467.227249617259,12826.059338933654,4358.72130008,8467.338038853653,82807.55923793952,7669.87,75137.68923793953
2019,13217.2207317,8419.9909058,4797.2298259,18952.905932985406,8468.060000000003,10484.845932985403,12939.57975448954,4501.58482328,8437.99493120954,83293.89624442656,7833.82,75460.07624442657
2020,13293.4707317,8598.721240046574,4694.749491653425,19138.09415238516,8642.880000000003,10495.214152385159,13304.671549070135,4640.56642328,8664.105125790134,83700.48238051016,7990.04,75710.44238051017
2021,13322.140731699998,8779.050868950682,4543.089862749315,19338.47209301971,8819.970000000003,10518.502093019708,13327.08663664404,4786.48955408,8540.59708256404,84262.21432217136,8152.54,76109.67432217137
2022,13444.140731699998,8960.979792512328,4483.16093918767,19549.102388856318,9004.490000000003,10544.612388856314,13386.12975557896,4932.06693008,8454.06282549896,84567.46410253679,8327.1,76240.36410253678
2023,13462.440731699999,9149.008716073971,4313.432015626027,19764.58268351937,,19764.58268351937,13435.777902321552,,13435.777902321552,85128.48042646839,,85128.48042646839
2024,13480.740731699998,9343.137639635615,4137.6030920643825,19978.69141676872,,19978.69141676872,13444.18845822305,,13444.18845822305,85662.87600000005,,85662.87600000005
